,index,alcoholName,sweetness,sourness,freshness,body,degree,sparkling,alcoholType,keywords,volume,price,manufacturer,ingredients,brewery,description,representative,address,contact,website,foodPairing,imageURL,detailPageUrl,docId
609,609,사과와인,,,,,,,,,,,,"사과(국내산), 백설탕, 효모, 메타중아황산칼륨",,금이산농원에서 생산하는 '사과와인'은 발포성 와인은 아니지만 높은 완성도를 보이고 있다. 세종시 조치원에서 재배한 잘 익은 사과를 원료로 하여 저온에서 발효시켰다. 사과와인은 세종시를 대표하는 충남지역 특산물로 지역에서는 꽤 알려진 와인이다. 잘 익은 명품 사과를 수작업으로 선별하여 색과 맛을 그대로 드러낸다. 우아하고 탐스러운 사과 과일로 적당한 신맛과 단맛을 자아내는 와인이다.,,,,,양념된 고기류와 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804509-%EC%82%AC%EA%B3%BC%EC%99%80%EC%9D%B8_main.jpg,https://terms.naver.com/entry.naver?docId=5804509&cid=58638&categoryId=58641,5804509
610,610,산정호수 동정춘막걸리,,,,,,,,,,,,"국내산 쌀, 누룩, 정제수",,향긋한 열대 과일 향과 기분 좋은 단맛이 입안을 감도는 감미로운 막걸리이다. 2018년 대한민국 우리술품평회 탁주부문에서 대상을 수상하며 맛과 품질을 인정받았다. 제조사 '술 빚는 전가네'에서는 순수한 자연재료만을 사용하여 명성산에서 흘러내린 산정호수의 맑은 물과 기운을 제품에 담아내고 있다.,,,,,떡 등과 함께 마시면 좋다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804420-%EC%82%B0%EC%A0%95%ED%98%B8%EC%88%98%20%EB%8F%99%EC%A0%95%EC%B6%98%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg,https://terms.naver.com/entry.naver?docId=5804420&cid=58637&categoryId=58651,5804420
611,611,새냉이길 막걸리,,,,,,,,,,,,"정제수, 찹쌀, 누룩",,"“새냉이길 막걸리”는 강릉찹쌀과 전통누룩으로 빚어 만든 프리미엄 막걸리다. 전통누룩을 사용하여 발효한 찹쌀에서 피어나는 감귤, 모과, 참외 같은 과실향과 복합적인 풍미가 특징이며 부드러운 질감 그리고 자연스러운 단맛과 산미가 조화로운 막걸리다.",,,,,붉은 양념의 매콤한 음식과 잘어울리며 기름진 음식을 먹고 디저트 막걸리로 먹어도 좋다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743418-%EC%83%88%EB%83%89%EC%9D%B4%EA%B8%B8%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.png,https://terms.naver.com/entry.naver?docId=6743418&cid=58637&categoryId=58652,6743418
612,612,생 청주 막걸리,,,,,,,,,,,,"쌀, 소맥분, 국, 조제종국, 효모, 물엿 등",,국내산 쌀과 함께 소맥분을 사용하여 진한 맛을 느낄 수 있으며 알싸한 탄산의 맛까지 있어 청주의 대표 막걸리로 자리매김 하고 있는 생 청주 막걸리.,,,,,더덕구이랑 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551503-%EC%83%9D%20%EC%B2%AD%EC%A3%BC%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg,https://terms.naver.com/entry.naver?docId=3551503&cid=58637&categoryId=58653,3551503
613,613,샤토미소 로제 스위트,,,,,,,,,,,,"포도, 산화방지제, 효모, 설탕 등",,"기원전 6세기경부터 시작한 프랑스 와인을 따라해 어설피 흉내만 내는 와인을 만들기보다, 한국 와인의 특성을 살려 ""나만의 와인을 만들어야 누구에게나 자신 있게 내놓을 수 있을 것 같았다""는 도란원 와이너리, 유럽의 오래된 역사를 따라간 것이 아니라 한국 고유의 와인을 만들어 내고 있는 곳이다.",,,,,초콜릿과 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551519-%EC%83%A4%ED%86%A0%EB%AF%B8%EC%86%8C%20%EC%8A%A4%EC%9C%84%ED%8A%B8%20%EB%A1%9C%EC%A0%9C_main.jpg,https://terms.naver.com/entry.naver?docId=3551519&cid=58637&categoryId=58653,3551519
614,614,서촌막걸리15,,,,,,,,,,,,"정제수, 찹쌀(국내산), 누룩(밀함유)",,"서촌막걸리는 고려시대부터 조선시대 말까지 우리 선조들이 가장 즐겨 빚어 마셔 왔던 부의주를 저온에서 장기 발효하는 방식으로 발전시킨 술 서촌막걸리15는 인공 향료나 감미료, 색소 등을 일절 배제하고 자연 그대로의 원재료만을 사용했으며, 우리 고유의 발효제인 전통 누룩의 가치를 지켜 나가는 온지술도가의 대표적인 제품이다.",,,,,"브리치즈, 카나페 등 간단한 와인 안주와 함께 해도 좋다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743389-%EC%84%9C%EC%B4%8C%EB%A7%89%EA%B1%B8%EB%A6%AC%2015_main.png,https://terms.naver.com/entry.naver?docId=6743389&cid=58637&categoryId=58644,6743389
615,615,소주다움27,,,,,,,,,,,,"쌀증류식소주원액(쌀: 국내산 경기도 파주시), 정제수",,"소주다움27은 한국적인 맛과 향을 지니면서 한국인의 기백을 표현하고자 한 소주로, 미음넷증류소의 시그니처 제품인 '소주다움' 59.5%와 '소주다움45'에 이은 세 번째 제품이다. 전통주가 소비자들에게 더욱 친숙하게 다가가고자 하는 바람으로, 니트(스트레이트), 언더락, 하이볼, 칵테일 등 다양한 방법으로 즐길 수 있도록 개발된 알코올 도수 27%의 쌀 증류식 소주이다.",,,,,또한 다양한 한식 국물 요리에도 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743380-%EC%86%8C%EC%A3%BC%EB%8B%A4%EC%9B%8027_main.png,https://terms.naver.com/entry.naver?docId=6743380&cid=58637&categoryId=58651,6743380
616,616,솔송주 (골드),,,,,,,,,,,,"정제수, 백미(국내산), 국내산 송순 농축액(송순33%, 정제수67%) 5.24%, 누룩, 조제종국, 효모",,"함양 개평마을에는 500년의 정통을 이어와 현재는 전통식품 제 27호 박흥선 명인이 이어가는 명가원 양조장이 있다. 하동 정씨 집안의 16대째 내려오는 양조장으로 동방오현(東方五賢)의 한 사람인 성리학의 대가 '정여창' 후손들이 예로부터 제사상에 올리기 위해 가장 품질 좋은 재료로만 술을 빚어왔고, 그 술이 전해져 내려와 지금의 명가원을 대표하는 술이 되었다.",,,,,매일 마시는 반주로 손색이 없다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551531-%EC%86%94%EC%86%A1%EC%A3%BC_main.jpg,https://terms.naver.com/entry.naver?docId=3551531&cid=58637&categoryId=58658,3551531
617,617,술공방 9.0 생막걸리,,,,,,,,,,,,"쌀(국내산), 밀누룩(국내산), 국, 효모, 효소, 올리고당",,술공방 9.0 생막걸리는 곡물 본연의 맛을 살리기 위해 인공첨가물 없이 빚어 인위적인 맛을 더하지 않은 자연주의 수제막걸리이다. 그윽하게 느껴지는 쌀 내음과 한모금 마셨을 때 바닐라향이 은은하게 감돌고 입 안에서는 탄산감이 강하게 느껴진다. 묵직한 바디감에 적당한 단맛과 산미가 조화롭고 입 안에 남는 잔감이 진하고 여운이 있다.,,,,,단맛과 신맛의 조화가 잘 갖춰져 있고 고기류보다는 신맛이 곁들여져 있는 무침류와 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040727-%EC%88%A0%EA%B3%B5%EB%B0%A9%2090%20%EC%83%9D%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg,https://terms.naver.com/entry.naver?docId=6040727&cid=58637&categoryId=58654,6040727
618,618,숲향벼꽃 술도깨비,,,,,,,,,,,,"찹쌀, 멥쌀, 정제수, 헛개열매, 국화, 표고, 여주, 감초, 효모 효소, 아스파탐(0.005%)",,"‘숲향벼꽃 술도깨비’는 국가 생약초특구 청정 정남진 장흥군 쌀과 식물로 빚은 막걸리다. 지역의 청정한 환경에서 생산된 국산 찹쌀과 멥쌀을 기본으로, 지역 특화작물인 헛개열매와 여주를 발효시켜 빚는다. 이 술은 국가R&D 연구사업의 성과로 개발된 특허등록 발효국(식물약재 포재법 발효국, 표고균사체 발효국)을 활용한 제조 기술을 적용하였다. 달지 않고 깔끔하고 숙취가 없으며 부드러운 목넘김이 특징이다. 자연 생성된 탄산으로 청량감이 퍼지는 것이 매력적이다.",,,,,"대중적인 막걸리로 마시기가 편하고 목넘김이 부드러우며, 새우튀김, 순대 모듬과 잘 어울린다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743364-%EC%88%B2%ED%96%A5%EB%B2%BC%EA%BD%83%20%EC%88%A0%EB%8F%84%EA%B9%A8%EB%B9%84_main.png,https://terms.naver.com/entry.naver?docId=6743364&cid=58637&categoryId=58656,6743364
619,619,시나브로 에뚜왈 로제 스파클링,,,,,,,,,,,,포도(국내산_캠벨얼리),,'시나브로 에뚜왈 로제 스파클링 와인'은 로제와인을 베이스로 탄산을 넣어 만든 와인이다. 입안에서 느껴지는 무수한 탄산 기포는 와인 이름처럼 밤하늘에 반짝이는 별들을 떠올리게 한다. 2016년 아시아와인 트로피 은상을 수상하며 맛과 품질을 인정 받았다. 브랜드명 '시나브로'는 '나도 모르는 사이 조금씩'이라는 순우리말로 소비자가 시나브로 반하게 되는 매력적인 와인을 만들자는 와이너리의 소망을 담고 있다.,,,,,전체적으로 식전 주 또는 식후 주가 맞는 와인으로 스위트한 맛이 주축을 이룬 만큼 샐러드와 같은 가벼운 요리가 어울릴 것이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040780-%EC%8B%9C%EB%82%98%EB%B8%8C%EB%A1%9C%20%EC%97%90%EB%9A%9C%EC%99%88%20%EB%A1%9C%EC%A0%9C%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81_main.jpg,https://terms.naver.com/entry.naver?docId=6040780&cid=58637&categoryId=58653,6040780
620,620,시나브로 에뚜왈 스파클링와인,,,,,,,,,,,,포도(청수),,'시나브로 에뚜왈 스파클링와인'은 충북 옥천 포도연구소와 농촌진흥청에서 육종개발한 화이트와인 양조용 포도품종 '청수'를 원료로 만든 화이트와인이다. 청포도의 싱그러운 맛과 산미가 생생하게 살아 있으며 상큼한 청포도 향이 매혹적인 스파클링와인이다. 청량한 느낌의 레몬골드빛 와인은 당도와 산도가 균형 잡힌 새콤달콤한 맛을 낸다. 특히 입 안에서 느껴지는 무수한 탄산 기포는 와인 이름처럼 밤하늘에 반짝이는 별들을 떠올리게 한다. 브랜드명 '시나브로'는 '나도 모르는 사이 조금씩'이라는 순우리말로 소비자가 시나브로 반하게 되는 매력적인 와인을 만들자는 와이너리의 소망을 담고 있다.,,,,,청량감 좋은 탄산으로 기름진 육류와도 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804469-%EC%8B%9C%EB%82%98%EB%B8%8C%EB%A1%9C%20%EC%97%90%EB%9A%9C%EC%99%88%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%EC%99%80%EC%9D%B8_main.jpg,https://terms.naver.com/entry.naver?docId=5804469&cid=58637&categoryId=58653,5804469
621,621,시인의바위,,,,,,,,,,,,유기농통밀 증류원액,,"진맥소주 시인의바위(Poet’s Rock)는 한국의 전통 증류식 소주를 오크통에서 3년 이상 숙성한 프리미엄 소주다. 증류소가 자리한 맹개마을에는 오백여 년 전 퇴계 이황 선생님께서 자연을 노래한 여러 편의 시가 있는데, 그중 강 한가운데의 거대한 바위를 노래한 ‘경암’이란 시에 영감을 받아 시인을 기리는 숙성 소주를 탄생시켰다. 바위의 거칠고 강인함, 시인의 연륜이 밴 부드러움을 숙성소주 한 병에 담아냈고 이름을 ‘시인의바위’라 붙여서 퇴계 선생님께 헌정했다.",,,,,"꽉 차고 강한 느낌의 증류주지만, 풍부하고 다채로운 향과 맛의 매력을 느낄 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743404-%EC%A7%84%EB%A7%A5%EC%86%8C%EC%A3%BC+%EC%8B%9C%EC%9D%B8%EC%9D%98%EB%B0%94%EC%9C%84_main.png,https://terms.naver.com/entry.naver?docId=6743404&cid=58637&categoryId=58657,6743404
622,622,시향가 프리미엄,,,,,,,,,,,,"신동진찹/멥쌀, 정제수, 알토란, 건조토란, 누룩, 액체효모",,"시향가 탁주는 살아있는 생주로 곡성의 토란만을 사용해 깐토란을 슬라이스 한 후 건조시켜 만들었다. 친환경 쌀과 함께 토란33%, 쌀67%로 고두밥을 짓고 발효시킨 후 한 번 더 같은 공정을 반복(이양주)했다. 두 번 빚어 안전한 숙성 기간을 거쳤고 일정한 온도에서 만들어져 부드러운 맛을 지녔다.",,,,,"특히 버섯전골, 갈비와 불고기 등의 육류 요리나 떡볶이 및 후라이드 치킨과 잘 어울린다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743395-%EC%8B%9C%ED%96%A5%EA%B0%80%20%ED%94%84%EB%A6%AC%EB%AF%B8%EC%97%84_main.png,https://terms.naver.com/entry.naver?docId=6743395&cid=58637&categoryId=58656,6743395
623,623,쌀은원래달다 12,,,,,,,,,,,,"쌀(국내산), 입국, 누룩, 개량누룩, 효모, 정제효소제",,탁주의 다양성 및 우수성을 소비자들에게 소개하고자 고급 막걸리인 이화주를 재해석했다. 숟가락으로 떠먹는 번거로움을 줄이고 되직하지만 음용성을 좋게 해 부드러우면서도 달달한 술을 출시했다. 또한 제품의 단맛은 오로지 쌀로부터 유래하였기에 제품명을 '쌀은 원래 달다'라고 명명하였다.,,,,,크림 파스타나 누룽지탕과 함께 마시면 술의 풍미를 더욱 느낄 수 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743398-%EC%8C%80%EC%9D%80%EC%9B%90%EB%9E%98%EB%8B%AC%EB%8B%A412_main.png,https://terms.naver.com/entry.naver?docId=6743398&cid=58637&categoryId=58646,6743398
624,624,쌀은원래달다 9°,,,,,,,,,,,,"쌀(국내산), 입국, 누룩, 개량누룩, 효모, 정제효소제",,탁주의 다양성 및 우수성을 소비자들에게 소개하고자 고급 막걸리인 이화주를 재해석했다. 숟가락으로 떠먹는 번거로움을 줄이고 되직하지만 음용성을 좋게 해 부드러우면서도 달달한 술을 출시했다. 또한 제품의 단맛은 오로지 쌀로부터 유래하였기에 제품명을 '쌀은 원래 달다'라고 명명하였다.,,,,,"쌀에서 나는 단맛이 부담스럽지 않아 고기완자(동그랑땡 전),  치즈퐁듀와 잘 어울린다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743399-%EC%8C%80%EC%9D%80%EC%9B%90%EB%9E%98%EB%8B%AC%EB%8B%A49_main.png,https://terms.naver.com/entry.naver?docId=6743399&cid=58637&categoryId=58646,6743399
625,625,아이싱 자몽,,,,,,,,,,,,"쌀, 자몽엑기스",,"아이싱 자몽(iCing Grapefruit)은 기분까지 리프레싱 시켜주는 맛있는 술이다. 하얀 쌀과 유산균 자연발효를 통해 부드러운 맛과 상큼함을 살려 뽀얗고 산뜻한 술로, 자몽의 상큼한 신맛과 톡톡 튀는 탄산의 청량감이 특징이며, 자연발효로 빚어 내 몸을 상쾌하게 해주는 식이섬유가 함유되어 있다. 또한, 술자리의 상황과 자신의 주량에 맞게 병과 캔, 두 가지 선택이 가능하다.",,,,,,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3583671-%EC%95%84%EC%9D%B4%EC%8B%B1%20%EC%9E%90%EB%AA%BDiCing%20Grapefruit_main.jpg,https://terms.naver.com/entry.naver?docId=3583671&cid=58637&categoryId=58652,3583671
626,626,아치23,,,,,,,,,,,,"감발효증류원액, 정제수",,"아치 23은 논산 양촌의 특산물인 감을 발효하여 술을 빚고 증류하여 만든 고급 증류주다. 인위적인 첨가물 없이 감 발효주를 세번 증류하여 깔끔한 목넘김과 감 특유의 달큰한 향이 매력적인 술이다. 아치는 작은까치라는 의미로 지어진 이름으로, 겨울철 작은 새들을 위해 감나무의 감을 모두 따지 않고 남겨두던 까치밥 풍습의 의미를 담았다.",,,,,깔끔한 맛을 지녀 해산물류와 함께 곁들여도 좋다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743401-%EC%95%84%EC%B9%98%2023_main.png,https://terms.naver.com/entry.naver?docId=6743401&cid=58637&categoryId=58654,6743401
627,627,안동소주 일품 17도,,,,,,,,,,,,"국내산 쌀, 입국",,"'안동소주 일품 17도' 제품은 은 전통적인 안동소주 제조방식으로 술을 빚은 후 저도주를 선호하는 소비자의 입맛에 맞춰 기존 40도에서 17도로 가볍게 마실 수 있는 제품으로 출시하였다. 2015년 대한민국 우리술품평회에서 증류식소주 부문 대상을 수상, 2016년 세계적인 권위의 주류품평회 몽드셀렉션에서 금상을 수상한 제조사 '안동소주일품'에서 선보이는 제품으로 패키지 디자인 또한 현대적인 감각으로 디자인하여 안동소주를 현대적으로 재해석한 제품이다.",,,,,해물찌개 등과 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595300-%EC%95%88%EB%8F%99%EC%86%8C%EC%A3%BC%20%EC%9D%BC%ED%92%88%2017%EB%8F%84350ml_main.jpg,https://terms.naver.com/entry.naver?docId=3595300&cid=58637&categoryId=58657,3595300
628,628,안동소주 일품 21도,,,,,,,,,,,,"국내산 쌀, 입국",,"'안동소주 일품 21도' 제품은 은 전통적인 안동소주 제조방식으로 술을 빚은 후 저도주를 선호하는 소비자의 입맛에 맞춰 기존 40도에서 21도로 가볍게 마실 수 있는 제품으로 출시하였다. 2015년 대한민국 우리술품평회에서 증류식소주 부문 대상을 수상, 2016년 세계적인 권위의 주류품평회 몽드셀렉션에서 금상을 수상한 제조사 '안동소주일품'에서 선보이는 제품으로 패키지 디자인 또한 현대적인 감각으로 디자인하여 안동소주를 현대적으로 재해석한 제품이다.",,,,,해물찌개 등과 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595299-%EC%95%88%EB%8F%99%EC%86%8C%EC%A3%BC%20%EC%9D%BC%ED%92%88%2021%EB%8F%84350ml_main.jpg,https://terms.naver.com/entry.naver?docId=3595299&cid=58637&categoryId=58657,3595299
